brand,model,identification,title,full_title,memory,color,price,discount_price,image,link,category,subcategory
Xiaomi,Amazfit GTR 2,,Xiaomi Amazfit GTR 2,Xiaomi Amazfit GTR 2 ,3GB,black,359,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/gtr2-min.jpg,https://www.w-t.az/mehsul/6183d9ee7042c60bfe133c68/xiaomi-amazfit-gtr-2,Qadjet və aksesuarlar,Smart saatlar
Apple,Watch Series 7 41mm,Green,Apple Watch Series 7 41mm,Apple Watch Series 7 41mm Green,32GB,darkslategray,999,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/whs7.jpg,https://www.w-t.az/mehsul/61935d3ec888e0314af1cbf9/apple-watch-series-7-41mm-green,Qadjet və aksesuarlar,Smart saatlar
Apple,Watch Series 7 41mm,Starlight,Apple Watch Series 7 41mm,Apple Watch Series 7 41mm Starlight,32GB,linen,999,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/w7starl-min.jpg,https://www.w-t.az/mehsul/61935d3ec888e0314af1cbf9/apple-watch-series-7-41mm-starlight,Qadjet və aksesuarlar,Smart saatlar
Apple,Watch Series 7 41mm,Midnight,Apple Watch Series 7 41mm,Apple Watch Series 7 41mm Midnight,32GB,darkslategray,999,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/w7midn-min.jpg,https://www.w-t.az/mehsul/61935d3ec888e0314af1cbf9/apple-watch-series-7-41mm-midnight,Qadjet və aksesuarlar,Smart saatlar
Apple,Watch Series 7 41mm,Blue,Apple Watch Series 7 41mm,Apple Watch Series 7 41mm Blue,32GB,darkslateblue,999,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/w7blue2-min.jpg,https://www.w-t.az/mehsul/61935d3ec888e0314af1cbf9/apple-watch-series-7-41mm-blue,Qadjet və aksesuarlar,Smart saatlar
Apple,Watch Series 7 41mm,Red,Apple Watch Series 7 41mm,Apple Watch Series 7 41mm Red,32GB,firebrick,999,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/red121342rrr434.jpg,https://www.w-t.az/mehsul/61935d3ec888e0314af1cbf9/apple-watch-series-7-41mm-red,Qadjet və aksesuarlar,Smart saatlar
Huawei,WATCH GT2 46mm,Matte Black,Huawei WATCH GT2 46mm,Huawei WATCH GT2 46mm Matte Black,4GB,darkslategray,369,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/gt2.jpg,https://www.w-t.az/mehsul/61d83f5e5874a5216ebba886/huawei-watch-gt2-46mm-matte-black,Qadjet və aksesuarlar,Smart saatlar
Huawei,Smart Watch Fit B09,Graphite Black,Huawei Smart Watch Fit B09,Huawei Smart Watch Fit B09 Graphite Black,4GB,darkslategray,189,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/blackfit-min (1).jpg,https://www.w-t.az/mehsul/61d92d8e5874a5216ebc5490/huawei-smart-watch-fit-b09-graphite-black,Qadjet və aksesuarlar,Smart saatlar
Huawei,Smart Watch Fit B09,Mint Green,Huawei Smart Watch Fit B09,Huawei Smart Watch Fit B09 Mint Green,4GB,silver,189,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/huwaeimintgreen2-min.jpg,https://www.w-t.az/mehsul/61d92d8e5874a5216ebc5490/huawei-smart-watch-fit-b09-mint-green,Qadjet və aksesuarlar,Smart saatlar
Huawei,Watch GT2 Pro VID B19,Nebula Gray,Huawei Watch GT2 Pro VID B19,Huawei Watch GT2 Pro VID B19 Nebula Gray,4GB,dimgray,499,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Huawei-Watch-GT2-Pro-VID-B19-Nebula-Gray1-min.jpg,https://www.w-t.az/mehsul/61d943c75874a5216ebc815b/huawei-watch-gt2-pro-vid-b19-nebula-gray,Qadjet və aksesuarlar,Smart saatlar
Huawei,Band 6 B19,Graphite Black,Huawei Band 6 B19,Huawei Band 6 B19 Graphite Black,-,darkslategray,109,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/band6b19(2)-min.jpg,https://www.w-t.az/mehsul/61d964435874a5216ebcf72b/huawei-band-6-b19-graphite-black,Qadjet və aksesuarlar,Smart saatlar
Eufy by Anker,by Anker HomeVac S11 Go Cordless Stick Vacuum Cleaner,,Eufy by Anker by Anker HomeVac S11 Go Cordless Stick Vacuum Cleaner,Eufy by Anker by Anker HomeVac S11 Go Cordless Stick Vacuum Cleaner ,,,750,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Eufy-by-Anker-HomeVac-S11-Go-Cordless-Stick-Vacuum-Cleane.jpg,https://www.w-t.az/mehsul/5fb7abe52f830b7358d64cad/eufy-by-anker-homevac-s11-go-cordless-stick-vacuum-cleaner,Qadjet və aksesuarlar,Robot tozsoranlar
Xiaomi,Mi Robot Vacuum Cleaner - Mop P,Black,Xiaomi Mi Robot Vacuum Cleaner - Mop P,Xiaomi Mi Robot Vacuum Cleaner - Mop P Black,,black,799,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Xiaomi-Mi-Robot-Vacuum-Cleaner-Mop-P-black-min.jpg,https://www.w-t.az/mehsul/60829541a6bdf96cdb1b9c50/xiaomi-mi-robot-vacuum-cleaner-mop-p-black,Qadjet və aksesuarlar,Robot tozsoranlar
Xiaomi,Mi Robot Vacuum Cleaner - Mop P,White,Xiaomi Mi Robot Vacuum Cleaner - Mop P,Xiaomi Mi Robot Vacuum Cleaner - Mop P White,,gainsboro,799,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Xiaomi-Mi-Robot-Vacuum-Cleaner-Mop-P-white-min.jpg,https://www.w-t.az/mehsul/60829541a6bdf96cdb1b9c50/xiaomi-mi-robot-vacuum-cleaner-mop-p-white,Qadjet və aksesuarlar,Robot tozsoranlar
Xiaomi,Mi Robot Vacuum-Mop,,Xiaomi Mi Robot Vacuum-Mop,Xiaomi Mi Robot Vacuum-Mop ,,,599,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Xiaomi-Mi-Robot-Vacuum-Cleaner-Mop-min.jpg,https://www.w-t.az/mehsul/60829767a6bdf96cdb1b9c81/xiaomi-mi-robot-vacuum-mop,Qadjet və aksesuarlar,Robot tozsoranlar
Xiaomi,Mi Robot Vacuum - Mop Essential,,Xiaomi Mi Robot Vacuum - Mop Essential,Xiaomi Mi Robot Vacuum - Mop Essential ,,,429,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Xiaomi-Mi-Robot-Vacuum-Mop-Essential-min (1).jpg,https://www.w-t.az/mehsul/60829dc6a6bdf96cdb1b9cd5/xiaomi-mi-robot-vacuum-mop-essential,Qadjet və aksesuarlar,Robot tozsoranlar
Kyvol,Cybovac D3,,Kyvol Cybovac D3,Kyvol Cybovac D3 ,,,399,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Kyvol-Cybovac-D3-1-min.jpg,https://www.w-t.az/mehsul/60af90c8379f3238fe9a9d87/kyvol-cybovac-d3,Qadjet və aksesuarlar,Robot tozsoranlar
Kyvol,Cybovac E30,,Kyvol Cybovac E30,Kyvol Cybovac E30 ,,,439,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Kyvol-Cybovac-e30-min.jpg,https://www.w-t.az/mehsul/60af96e0379f3238fe9a9fa7/kyvol-cybovac-e30,Qadjet və aksesuarlar,Robot tozsoranlar
Kyvol,Cybovac E31,,Kyvol Cybovac E31,Kyvol Cybovac E31 ,,,549,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/e3111.jpg,https://www.w-t.az/mehsul/60afa849379f3238fe9aa24b/kyvol-cybovac-e31,Qadjet və aksesuarlar,Robot tozsoranlar
Kyvol,Robot VC Cybovac D6,,Kyvol Robot VC Cybovac D6,Kyvol Robot VC Cybovac D6 ,,,599,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/MIN-I-min.jpg,https://www.w-t.az/mehsul/610a32e151e6c1659d6e9631/kyvol-robot-vc-cybovac-d6,Qadjet və aksesuarlar,Robot tozsoranlar
Kyvol,Cybovac E20,,Kyvol Cybovac E20,Kyvol Cybovac E20 ,,,469,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Kyvol-Cybovac-E20--min.jpg,https://www.w-t.az/mehsul/610a3d8651e6c1659d6e9658/kyvol-cybovac-e20,Qadjet və aksesuarlar,Robot tozsoranlar
PocketBook,616,,PocketBook 616,PocketBook 616 ,,,249,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/pocket-book616-min.jpg,https://www.w-t.az/mehsul/60a62784668e363231e547cf/pocketbook-616,Qadjet və aksesuarlar,Elektron kitablar
Xiaomi,Redmi Airdots 2,,Xiaomi Redmi Airdots 2,Xiaomi Redmi Airdots 2 ,,,45,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/mi airdots 2.jpg,https://www.w-t.az/mehsul/5ec28b92334830000792b17a/xiaomi-redmi-airdots-2,"TV, Audio və Əyləncə",Qulaqlıqlar
Anker,SoundBuds Mono Headphone,Rose Gold,Anker SoundBuds Mono Headphone,Anker SoundBuds Mono Headphone Rose Gold,,lightpink,20,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ANKER SoundBuds Mono Headphone.jpg,https://www.w-t.az/mehsul/5ec67e04ae74030007ea1ee8/anker-soundbuds-mono-headphone-rose-gold,"TV, Audio və Əyləncə",Qulaqlıqlar
Havit,IX210 Bluetooth Headset,,Havit IX210 Bluetooth Headset,Havit IX210 Bluetooth Headset ,,,19,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ix210.jpg,https://www.w-t.az/mehsul/5ed762b97573df000717d5a3/havit-ix210-bluetooth-headset,"TV, Audio və Əyləncə",Qulaqlıqlar
Apple,AirPods 2,,Apple AirPods 2,Apple AirPods 2 ,,,309,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/AIRPODS2222-min.jpg,https://www.w-t.az/mehsul/5ee49f50130b5a00075259c8/apple-airpods-2,"TV, Audio və Əyləncə",Qulaqlıqlar
Apple,AirPods Pro,,Apple AirPods Pro,Apple AirPods Pro ,,,479,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/AirPods Pro 3.jpg,https://www.w-t.az/mehsul/5ee4a0bc130b5a00075259ca/apple-airpods-pro,"TV, Audio və Əyləncə",Qulaqlıqlar
Samsung,Galaxy Buds Plus,Black,Samsung Galaxy Buds Plus,Samsung Galaxy Buds Plus Black,,black,269,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy buds plus black.jpg,https://www.w-t.az/mehsul/5f032e4fa102c50007540df5/samsung-galaxy-buds-plus-black,"TV, Audio və Əyləncə",Qulaqlıqlar
Marshall,Minor II Wireless Headphones,Black,Marshall Minor II Wireless Headphones,Marshall Minor II Wireless Headphones Black,,black,199,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/MARSHALL-MINOR-II-WIRELESS-HEADPHONES-Black.jpg,https://www.w-t.az/mehsul/5f2174acb540550007d98015/marshall-minor-ii-wireless-headphones-black,"TV, Audio və Əyləncə",Qulaqlıqlar
Marshall,Minor II Wireless Headphones,White,Marshall Minor II Wireless Headphones,Marshall Minor II Wireless Headphones White,,silver,199,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/MARSHALL-MINOR-II-WIRELESS-HEADPHONES-WHITE.jpg,https://www.w-t.az/mehsul/5f2174acb540550007d98015/marshall-minor-ii-wireless-headphones-white,"TV, Audio və Əyləncə",Qulaqlıqlar
Marshall,Monitor Bluetooth Headphones,,Marshall Monitor Bluetooth Headphones,Marshall Monitor Bluetooth Headphones ,,,340,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/marshall monitor.jpg,https://www.w-t.az/mehsul/5f228ad474031b000701ee11/marshall-monitor-bluetooth-headphones,"TV, Audio və Əyləncə",Qulaqlıqlar
Bose,SoundSport Wireless In-Ear Headphone,Blue,Bose SoundSport Wireless In-Ear Headphone,Bose SoundSport Wireless In-Ear Headphone Blue,,darkturquoise,320,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/BOSE SOUNDSPORT WIRELESS IN-EAR HEADPHONE blue.jpg,https://www.w-t.az/mehsul/5f229b51e8d4290007fb8190/bose-soundsport-wireless-in-ear-headphone-blue,"TV, Audio və Əyləncə",Qulaqlıqlar
Bose,SoundSport Wireless In-Ear Headphone,Citron Green,Bose SoundSport Wireless In-Ear Headphone,Bose SoundSport Wireless In-Ear Headphone Citron Green,,greenyellow,320,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/BOSE SOUNDSPORT WIRELESS IN-EAR HEADPHONE citron.jpg,https://www.w-t.az/mehsul/5f229b51e8d4290007fb8190/bose-soundsport-wireless-in-ear-headphone-citron-green,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Reflect Fit Wireless Headphones,Black,JBL Reflect Fit Wireless Headphones,JBL Reflect Fit Wireless Headphones Black,,black,220,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/jbl reflect fit.jpg,https://www.w-t.az/mehsul/5f2684572cbd140007f8fbbe/jbl-reflect-fit-wireless-headphones-black,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Reflect Fit Wireless Headphones,Light Blue,JBL Reflect Fit Wireless Headphones,JBL Reflect Fit Wireless Headphones Light Blue,,steelblue,220,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-REFLECT-FIT-WIRELESS-HEADPHONES-LIGHT-BLUE.jpg,https://www.w-t.az/mehsul/5f2684572cbd140007f8fbbe/jbl-reflect-fit-wireless-headphones-light-blue,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Tune 500BT Wireless On-ear Headphones,Black,JBL Tune 500BT Wireless On-ear Headphones,JBL Tune 500BT Wireless On-ear Headphones Black,,black,99,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/jbl tune 500bt.jpg,https://www.w-t.az/mehsul/5f26de72c9b752000782cf3e/jbl-tune-500bt-wireless-on-ear-headphones-black,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Tune 500BT Wireless On-ear Headphones,Blue,JBL Tune 500BT Wireless On-ear Headphones,JBL Tune 500BT Wireless On-ear Headphones Blue,,mediumblue,99,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/tune-500-blue-min.jpg,https://www.w-t.az/mehsul/5f26de72c9b752000782cf3e/jbl-tune-500bt-wireless-on-ear-headphones-blue,"TV, Audio və Əyləncə",Qulaqlıqlar
EarPods with Lightning Connector,EarPods with Lightning Connector,,EarPods with Lightning Connector EarPods with Lightning Connector,EarPods with Lightning Connector EarPods with Lightning Connector ,,,59,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/APPLE EARPODS WITH LIGHTNING CONNECTOR.jpg,https://www.w-t.az/mehsul/5f2957c89077f500075b26d0/apple-earpods-with-lightning-connector,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Tune 110 In-ear Headphones,Black,JBL Tune 110 In-ear Headphones,JBL Tune 110 In-ear Headphones Black,,black,25,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/jbl t110 black.jpg,https://www.w-t.az/mehsul/5f296f649077f500075b2790/jbl-tune-110-in-ear-headphones-black,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Tune 110 In-ear Headphones,Red,JBL Tune 110 In-ear Headphones,JBL Tune 110 In-ear Headphones Red,,red,19,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/jbl t110 red.jpg,https://www.w-t.az/mehsul/5f296f649077f500075b2790/jbl-tune-110-in-ear-headphones-red,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Tune 110 In-ear Headphones,White,JBL Tune 110 In-ear Headphones,JBL Tune 110 In-ear Headphones White,,gainsboro,25,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/jbl t110 white.jpg,https://www.w-t.az/mehsul/5f296f649077f500075b2790/jbl-tune-110-in-ear-headphones-white,"TV, Audio və Əyləncə",Qulaqlıqlar
Tune 205 Earbud Headphones,Tune 205 Earbud Headphones,Rose Gold,Tune 205 Earbud Headphones Tune 205 Earbud Headphones,Tune 205 Earbud Headphones Tune 205 Earbud Headphones Rose Gold,,lightpink,45,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/jbl tune 205 rose gold.jpg,https://www.w-t.az/mehsul/5f2972959077f500075b279e/jbl-tune-205-earbud-headphones-rose-gold,"TV, Audio və Əyləncə",Qulaqlıqlar
Samsung,Galaxy Buds Live,Mystic Black,Samsung Galaxy Buds Live,Samsung Galaxy Buds Live Mystic Black,,darkslategray,299,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/buds live-18.jpg,https://www.w-t.az/mehsul/5f2bcd3983aa500007d6992e/samsung-galaxy-buds-live-mystic-black,"TV, Audio və Əyləncə",Qulaqlıqlar
Samsung,Galaxy Buds Live,Mystic White,Samsung Galaxy Buds Live,Samsung Galaxy Buds Live Mystic White,,whitesmoke,299,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/buds live white-.jpg,https://www.w-t.az/mehsul/5f2bcd3983aa500007d6992e/samsung-galaxy-buds-live-mystic-white,"TV, Audio və Əyləncə",Qulaqlıqlar
Samsung,Galaxy Buds Live,Mystic Bronze,Samsung Galaxy Buds Live,Samsung Galaxy Buds Live Mystic Bronze,,darksalmon,299,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/buds live -.jpg,https://www.w-t.az/mehsul/5f2bcd3983aa500007d6992e/samsung-galaxy-buds-live-mystic-bronze,"TV, Audio və Əyləncə",Qulaqlıqlar
Marshall,Major III On-Ear Wireless Headphones,White,Marshall Major III On-Ear Wireless Headphones,Marshall Major III On-Ear Wireless Headphones White,,silver,280,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/dddddddr.jpg,https://www.w-t.az/mehsul/5f97f2414c976c3978fbca69/marshall-major-iii-on-ear-wireless-headphones-white,"TV, Audio və Əyləncə",Qulaqlıqlar
Mono Earphone with MFi Lightning Connector,Mono Earphone with MFi Lightning Connector,White,Mono Earphone with MFi Lightning Connector Mono Earphone with MFi Lightning Connector,Mono Earphone with MFi Lightning Connector Mono Earphone with MFi Lightning Connector White,,gainsboro,35,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/assrrr-min.jpg,https://www.w-t.az/mehsul/5fae74c0ba2b847f0dd02d04/powerology-mono-earphone-with-mfi-lightning-connector-white,"TV, Audio və Əyləncə",Qulaqlıqlar
Mono Earphone with MFi Lightning Connector,Mono Earphone with MFi Lightning Connector,Black,Mono Earphone with MFi Lightning Connector Mono Earphone with MFi Lightning Connector,Mono Earphone with MFi Lightning Connector Mono Earphone with MFi Lightning Connector Black,,black,35,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/shhssdhdhs-min.jpg,https://www.w-t.az/mehsul/5fae74c0ba2b847f0dd02d04/powerology-mono-earphone-with-mfi-lightning-connector-black,"TV, Audio və Əyləncə",Qulaqlıqlar
Marshall,Mode EQ In-Ear Earbuds,Black,Marshall Mode EQ In-Ear Earbuds,Marshall Mode EQ In-Ear Earbuds Black,,black,60,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/mode-eq-inear.jpg,https://www.w-t.az/mehsul/5fb61ec1ba2b847f0dd03e42/marshall-mode-eq-in-ear-earbuds-black,"TV, Audio və Əyləncə",Qulaqlıqlar
Marshall,Mode In-Ear Earbuds,,Marshall Mode In-Ear Earbuds,Marshall Mode In-Ear Earbuds ,,,45,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/mode-inear2.jpg,https://www.w-t.az/mehsul/5fb6225cba2b847f0dd03e52/marshall-mode-in-ear-earbuds,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,V750NXT On-Ear Wireless Headphones,Blue,JBL V750NXT On-Ear Wireless Headphones,JBL V750NXT On-Ear Wireless Headphones Blue,,midnightblue,519,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-V750NXT-ON-EAR-WIRELESS-HEADPHONE-(0.10.jpg,https://www.w-t.az/mehsul/5fd1ca881b331b077865dced/jbl-v750nxt-on-ear-wireless-headphones-blue,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,V750NXT On-Ear Wireless Headphones,Silver,JBL V750NXT On-Ear Wireless Headphones,JBL V750NXT On-Ear Wireless Headphones Silver,,silver,350,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-V750NXT-ON-EAR-WIRELESS-HEADPHONE-silver(0.10.jpg,https://www.w-t.az/mehsul/5fd1ca881b331b077865dced/jbl-v750nxt-on-ear-wireless-headphones-silver,"TV, Audio və Əyləncə",Qulaqlıqlar
Beats,Solo3 Wireless Over-Ear Headphones Pop,White,Beats Solo3 Wireless Over-Ear Headphones Pop,Beats Solo3 Wireless Over-Ear Headphones Pop White,,beige,350,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Beats-Solo3-Wireless-Over-Ear-Headphones-white-a-Pop.jpg,https://www.w-t.az/mehsul/5fd1d0331b331b077865dd11/beats-solo3-wireless-over-ear-headphones-pop-white,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,V310BT On-Ear Wireless Headphones Everest,Silver,JBL V310BT On-Ear Wireless Headphones Everest,JBL V310BT On-Ear Wireless Headphones Everest Silver,,darkgray,419,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-V310BT-ON-EAR-WIRELESS-HEADPHONE-EVEREST-silver-min.jpg,https://www.w-t.az/mehsul/5fd32a311b331b077865dfe2/jbl-v310bt-on-ear-wireless-headphones-everest-silver,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,V310BT On-Ear Wireless Headphones Everest,Purple,JBL V310BT On-Ear Wireless Headphones Everest,JBL V310BT On-Ear Wireless Headphones Everest Purple,,darkslateblue,419,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-V310BT-ON-EAR-WIRELESS-HEADPHONE-EVEREST-purple-min.jpg,https://www.w-t.az/mehsul/5fd32a311b331b077865dfe2/jbl-v310bt-on-ear-wireless-headphones-everest-purple,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,V310BT On-Ear Wireless Headphones Everest,Brown,JBL V310BT On-Ear Wireless Headphones Everest,JBL V310BT On-Ear Wireless Headphones Everest Brown,,saddlebrown,419,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-V310BT-ON-EAR-WIRELESS-HEADPHONE-EVEREST-BROWN-min.jpg,https://www.w-t.az/mehsul/5fd32a311b331b077865dfe2/jbl-v310bt-on-ear-wireless-headphones-everest-brown,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Reflect Contour 2 Bluetooth Sport Headset,Green,JBL Reflect Contour 2 Bluetooth Sport Headset,JBL Reflect Contour 2 Bluetooth Sport Headset Green,,greenyellow,150,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-REFLECT-CONTOUR-2-BLUETOOTH-SPORT-HEADSET-GREEN.jpg,https://www.w-t.az/mehsul/5fdb451fb5b26439b2716e91/jbl-reflect-contour-2-bluetooth-sport-headset-green,"TV, Audio və Əyləncə",Qulaqlıqlar
Plantronics,BackBeat 500 Headset,Gray,Plantronics BackBeat 500 Headset,Plantronics BackBeat 500 Headset Gray,,gray,90,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/PLANTRONICS-BACKBEAT-500-HEADSEThdg.jpg,https://www.w-t.az/mehsul/5fdc767bea41a63ab75ae4b3/plantronics-backbeat-500-headset-gray,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Reflect Mini 2 Bluetooth Sport Headset,Blue,JBL Reflect Mini 2 Bluetooth Sport Headset,JBL Reflect Mini 2 Bluetooth Sport Headset Blue,,darkslateblue,100,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-REFLECT-MINI-2-BLUETOOTH-SPORT-HEADSET-BLUE.jpg,https://www.w-t.az/mehsul/5fdc8512ea41a63ab75ae4fd/jbl-reflect-mini-2-bluetooth-sport-headset-blue,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Reflect Mini 2 Bluetooth Sport Headset,Teal,JBL Reflect Mini 2 Bluetooth Sport Headset,JBL Reflect Mini 2 Bluetooth Sport Headset Teal,,skyblue,100,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-REFLECT-MINI-2-BLUETOOTH-SPORT-HEADSET-TEAL.jpg,https://www.w-t.az/mehsul/5fdc8512ea41a63ab75ae4fd/jbl-reflect-mini-2-bluetooth-sport-headset-teal,"TV, Audio və Əyləncə",Qulaqlıqlar
JBL,Tune 205 Wireless In-Ear Headphones,Rose Gold,JBL Tune 205 Wireless In-Ear Headphones,JBL Tune 205 Wireless In-Ear Headphones Rose Gold,,lightpink,65,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/JBL-T205-WIRELESS-IN-EAR-HEADPHONES-ROSE-GOLD.jpg,https://www.w-t.az/mehsul/5fdcbd52ea41a63ab75ae691/jbl-tune-205-wireless-in-ear-headphones-rose-gold,"TV, Audio və Əyləncə",Qulaqlıqlar
Baseus,Encok Mini Bluetooth Earphone A02,Black,Baseus Encok Mini Bluetooth Earphone A02,Baseus Encok Mini Bluetooth Earphone A02 Black,,black,25,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/fffffff-min.jpg,https://www.w-t.az/mehsul/5fe3186ebbcc70363d657bb6/baseus-encok-mini-bluetooth-earphone-a02-black,"TV, Audio və Əyləncə",Qulaqlıqlar
Baseus,Encok Mini Bluetooth Earphone A02,Red,Baseus Encok Mini Bluetooth Earphone A02,Baseus Encok Mini Bluetooth Earphone A02 Red,,firebrick,25,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/BASEUS-ENCOK-MINI-BLUETOOTH-EARPHONE-A02-RED-min.jpg,https://www.w-t.az/mehsul/5fe3186ebbcc70363d657bb6/baseus-encok-mini-bluetooth-earphone-a02-red,"TV, Audio və Əyləncə",Qulaqlıqlar
Harman Kardon,Soho Bluetooth Wireless On-Ear Headset,Black,Harman Kardon Soho Bluetooth Wireless On-Ear Headset,Harman Kardon Soho Bluetooth Wireless On-Ear Headset Black,,black,280,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/fddeftfterrt-min.jpg,https://www.w-t.az/mehsul/5fe33c86bbcc70363d658045/harman-kardon-soho-bluetooth-wireless-on-ear-headset-black,"TV, Audio və Əyləncə",Qulaqlıqlar
Harman Kardon,Soho Bluetooth Wireless On-Ear Headset,White,Harman Kardon Soho Bluetooth Wireless On-Ear Headset,Harman Kardon Soho Bluetooth Wireless On-Ear Headset White,,gainsboro,280,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/HARMAN-KARDON-SOHO-BLUETOOTH-WIRELESS-ON-EAR-HEADSET---WHITE-min.jpg,https://www.w-t.az/mehsul/5fe33c86bbcc70363d658045/harman-kardon-soho-bluetooth-wireless-on-ear-headset-white,"TV, Audio və Əyləncə",Qulaqlıqlar
Bose,SoundSport Free Wireless In-Earbuds,Orange,Bose SoundSport Free Wireless In-Earbuds,Bose SoundSport Free Wireless In-Earbuds Orange,,darkorange,400,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/NAVY-min.jpg,https://www.w-t.az/mehsul/5fe35125bbcc70363d658185/bose-soundsport-free-wireless-in-earbuds-orange,"TV, Audio və Əyləncə",Qulaqlıqlar
Bose,SoundSport Free Wireless In-Earbuds,Navy Citron,Bose SoundSport Free Wireless In-Earbuds,Bose SoundSport Free Wireless In-Earbuds Navy Citron,,midnightblue,400,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/BOSE-SOUNDSPORT-FREE-WIRELESS-IN-EARBUDS---NAVY-CITRON-min.jpg,https://www.w-t.az/mehsul/5fe35125bbcc70363d658185/bose-soundsport-free-wireless-in-earbuds-navy-citron,"TV, Audio və Əyləncə",Qulaqlıqlar
